,Crime ID,Month,LSOA code,Crime type,Ward
3053,08291765aa3c43f92bff7e2e165bbf9b48a5421a5cde3bdb8b22074c471cfb19,2018-05,E01000301,Burglary,West Finchley
3054,b99ab300732f4422a343c13ccaace4ab99ba55a5c19735b121fa25b0288139dc,2018-05,E01000301,Burglary,West Finchley
3059,fc9b5be3456978d65387b33157dbdf530d4be424be5b9df5162c2e6a565239da,2018-05,E01000303,Burglary,West Finchley
3067,857026822879eff5d2d0e3d3e184d267257fe720a56ebf9b0a7a978072bacbe6,2018-05,E01000304,Burglary,West Finchley
3068,904753959bc3ced5e6ce96d2e16928ee5b081f574ea1e15cb48b0465c51d0eb4,2018-05,E01000304,Burglary,West Finchley
3069,a036442df62fa67302ebcda855ea5bc7cc6175bf3ab4a909936f7c6e70bb7f38,2018-05,E01000304,Burglary,West Finchley
3070,118bbb12489efbf1aa32bf383277fa92b93f698ee8d063b3efde74888a673254,2018-05,E01000304,Burglary,West Finchley
3135,02da87c103f0b474e79066041a7cfcc3a9ae8765c7b7d84cf89ce3e394c9d5ce,2018-05,E01000156,Burglary,Coppetts
3139,1fd98e91b275e1cdc6951da0af0043121304d2b987ecd97c655a3ca5a11271dc,2018-05,E01000157,Burglary,Coppetts
3140,b6ee5d6307e6f3cb61999f9d4403a2e13ab68680959acabe817029ff7ee8befc,2018-05,E01000157,Burglary,Coppetts
3190,bf695688dc51d90c03aaf13b613e6f3eecc4496ea81ddc7c13e6f4a53d78d70e,2018-05,E01000165,Burglary,Coppetts
3191,9625750f0e27cdfb59161a81ef7b68407ccbe4490bcd4e12c1fc141799d2f6bf,2018-05,E01000165,Burglary,Coppetts
3192,607ff8df759fbe272f3fe8f353629d09315c60cb04c1904ae162a514b10c22ca,2018-05,E01000165,Burglary,Coppetts
3199,d4b54a4b89edc052cbaba0cde0dbba6a0cb66476e0b195f54ac42dd083cf0646,2018-05,E01000315,Burglary,Woodhouse
3200,ce4cc131aae3eea9f12de414f6cfda561874642f5ef843d3ad55cdb36e306273,2018-05,E01000315,Burglary,Woodhouse
3201,b9e191a1405c32c105fa2cadc2b2e50ddb490be293dc99820692def0a2eb1c3a,2018-05,E01000315,Burglary,Woodhouse
3214,cc062646fff1cfdc8dd9a10637f00b73563a746c9d5f9e2a852e9485a3191d33,2018-05,E01000197,Burglary,Finchley Church End
3227,00e3a71ad443544c7ea707621518628377bd0c36d3ddfb04228694073cce88e3,2018-05,E01000295,Burglary,West Finchley
3237,0a7757c92aed7d4ed7914f256b07ba60b2b80fc841ef54d4d7972cdc5e4d5063,2018-05,E01000296,Burglary,West Finchley
3238,421a638662820a0dd68b8f3a6d3ddec7e4a30b6f822e157f71931bbfc6041e6c,2018-05,E01000296,Burglary,West Finchley
3239,c0799bda4f5e15c90c356a755b8e499e2e57cb1be35d9812727bdbd39a88f855,2018-05,E01000296,Burglary,West Finchley
3240,f9b41ea23258b7eb91d6cd3a73549fd1bdb502cc55662d566b5998bc3dd8f384,2018-05,E01000296,Burglary,West Finchley
3241,943fa4baa362eee3b9b96e8a357b21036b7b9c4d29f03d774338ddbf78cf54d8,2018-05,E01000296,Burglary,West Finchley
3242,7e3f4d6d0c848b962970918f716188dabe31960400aaacd19023573e01d40fe6,2018-05,E01000296,Burglary,West Finchley
3243,c662b44986a866a5fd2a45105fb72df85b656a1c5f0c277bdcc8482e22ecea9e,2018-05,E01000296,Burglary,West Finchley
3244,c414c61eca9a27a5748bfea30c0eb3025cd6c9b473ae7e6ce03cf25bae897693,2018-05,E01000296,Burglary,West Finchley
3245,fc8bdbbef55af8b58382417e3231cbddc7ee99d22de07dcea13964b4ef63647b,2018-05,E01000296,Burglary,West Finchley
3246,38657425189e5bc52930ff6179a52496b240435ee180df85c6531aa3c83f2a5e,2018-05,E01000296,Burglary,West Finchley
3247,815e96912589dab32b4357169590128fc3b5b8483ceaebef97c834eefbcbf9ad,2018-05,E01000296,Burglary,West Finchley
3277,f02d119bfa34ebe4432d89f35f14ea2eb7f0da0506c5c79714b86e30dda76f10,2018-05,E01000125,Burglary,Burnt Oak
3278,7ff82001511591ae96d16765ca725ed3de3292ae0ff776862d91f3f6cf43b6b7,2018-05,E01000125,Burglary,Burnt Oak
3329,51d1328cef9adb45db522798330e78a216f94332ed008c47d4a08024d48980ad,2018-05,E01000128,Burglary,Burnt Oak
3330,c8bb8b9fe0d1802fffff7ecda3951967e7e39a96febd4d5e0a9c99524c99c660,2018-05,E01000128,Burglary,Burnt Oak
3358,4d028ff0d7aee7babb581acf497030a75c4144c59e6e284a0fedbf55b02d7807,2018-05,E01000129,Burglary,Burnt Oak
3359,448b62abf3031ed88c8cda77b1ffa6faa4938e1fb2ac5dd3d6e26f382886f834,2018-05,E01000129,Burglary,Burnt Oak
3360,20595208271ab85f83864a843cb8b2bceb9cac6d7d15cba0a8fee42a41199526,2018-05,E01000129,Burglary,Burnt Oak
3400,467d793b4e5f3298b9e3d3f030be2b93f01606c0ef5b60efe3df3c38c41f1fba,2018-05,E01000131,Burglary,Burnt Oak
3430,fef438667547b7ea65c18378558aaeb05f81538d1cfb09165dde211ff75b28a0,2018-05,E01000134,Burglary,Burnt Oak
3453,c9a332f424d96d94c0d5196769f012b05ae68194d0bd2482a16a1f86155eab37,2018-05,E01000199,Burglary,Finchley Church End
3475,be22c5778770b62f1c4dd56285347751f45a8cfc0fbfdaa5751e6c2c5b23385a,2018-05,E01000260,Burglary,Mill Hill
3504,0d98c47dcad22ae6af1f96495d66678f9bfee07b0dc2dbe60853660ce5c1fb50,2018-05,E01000126,Burglary,Burnt Oak
3505,c386343de72faf4bc1d3179b71bf431b83ef9f1c8fa0342c1331e059aa9cd02b,2018-05,E01000126,Burglary,Burnt Oak
3518,ab3712f0e02f13cab8cf441d3a6a2adba45c466885ba9b975f80157223f22e99,2018-05,E01000151,Burglary,Colindale
3519,856b4589fee2097296cc3e032b88763919e1cadfc4185115f611f4b8754db37b,2018-05,E01000151,Burglary,Colindale
3520,aad6062376c2603a07f46c6db5d8fcc5026505c26e56d68f0c520aa69edf9b7c,2018-05,E01000151,Burglary,Colindale
3521,cc62c68f8695937b97fb6dfcb47cb1cee7657e1af403c42b4ba7ce5645f50420,2018-05,E01000151,Burglary,Colindale
3542,f82f9bb085f5d88de58e8355ef8b5273f9ea6fc4dac3d181a03a8582d23d1d9d,2018-05,E01000152,Burglary,Colindale
3552,82dd93ca1b68effe5e9c5092b126dd01024288e9ecff274abe7f4976be997428,2018-05,E01000153,Burglary,Colindale
3560,88ae36d3b3781bd6187f62d375aca98ee4bac020bb58f60b68014a8507b225f4,2018-05,E01000154,Burglary,Colindale
3587,4fdac2adef0cfcb252471a60d7230f409e257c9ba7c48845d95e3c134f709845,2018-05,E01000176,Burglary,East Finchley
3588,c422215192aec5f8fb31912279424ff9ddec32af2ef4477bf7ae2176bc584110,2018-05,E01000176,Burglary,East Finchley
3589,e6ec852ec8ea4a8d90190dc1cb7c97f9dcc92e1b0323155382b4b06b1e3ea639,2018-05,E01000176,Burglary,East Finchley
3595,f235e7eb8bb240dbc62731bba3d56705c711192f1794307f7ddcf9ef3d141f70,2018-05,E01000178,Burglary,East Finchley
3596,8691e7b8aeb249a78ce795a9117888ebe1cfc625d932a5c2c311910c77744d64,2018-05,E01000178,Burglary,East Finchley
3603,d1d14e88f25e9cd2b4743143513c62154329ab0736d58501d41e326d3bddf9b1,2018-05,E01000184,Burglary,East Finchley
3604,960530d9cfcd70dc2074fbb8a5d45b8d7c340bd0d68eebba220749c410832e7d,2018-05,E01000184,Burglary,East Finchley
3605,f5f2f771cc460f63814cd2080ea6c3b97b718ab7059f23f659d1b2351efb87d1,2018-05,E01000184,Burglary,East Finchley
3617,c1790d04777375df0ffc36f63bfa1b8587f9db326aceed25558dcffd7cbfc78a,2018-05,E01000316,Burglary,Woodhouse
3618,2bd2c8f7b65693d97dcee4a15221f3b9f8825667f92d5e815357b6933469db20,2018-05,E01000316,Burglary,Woodhouse
3619,a5806c0a7eed0175603c37eeef5ffb1dfd680a92f7b71140ae553d0b9df05145,2018-05,E01000316,Burglary,Woodhouse
3650,9657ee313669161f18fcdc7e87c8ef11c7de0fc6934cf150edb61c2304167378,2018-05,E01000196,Burglary,Finchley Church End
3651,9f231eac67f454b8550932224ada94a02cf07cf85469443cd333fcbcb4104637,2018-05,E01000196,Burglary,Finchley Church End
3652,b74988d501768c33ef67aa7fb6dd28e500a7d070a9e6266d9f8c46ef46ada84e,2018-05,E01000196,Burglary,Finchley Church End
3653,ac01cd654d5cb55b92953e18056f092f6c52ad3f0b9580380216e55c01b1b53c,2018-05,E01000196,Burglary,Finchley Church End
3654,167707e1f7d3619da06205ca2b2ced2cb67cd68fc6158a9c3b09a8c767e0c415,2018-05,E01000196,Burglary,Finchley Church End
3655,2e159d61ea1bd59fbff93e9bd4a7a05bbe752b6dbd1ba0c0149ee9b304c5c724,2018-05,E01000196,Burglary,Finchley Church End
3656,67319e2e8266e5ba692f33d4f3eb88c5df263e2fe3cd38b74d06857ecb5a7adb,2018-05,E01000196,Burglary,Finchley Church End
3657,bb108973adb7b9dedbdd63d9c49bc5b4afcb6872d69961d24ac1488a69aa7270,2018-05,E01000196,Burglary,Finchley Church End
3658,17d47d8c70419f765a18e5723a9bf93e00c8756bfd2293d241626b9eb1c5f368,2018-05,E01000196,Burglary,Finchley Church End
3659,b19ac4279f92280a7a99cdb2e30d86ed8806c06e0e6252abcb923bf94a805dcc,2018-05,E01000196,Burglary,Finchley Church End
3681,8b96fcb170813d8827691a346472d97341041b10c01fe2f41f1b7829ec13497e,2018-05,E01000201,Burglary,Finchley Church End
3682,56ef46fd4792711b5915bb27bd1c18d94df958f3ff4b21d42c83e7f0a1dda042,2018-05,E01000201,Burglary,Finchley Church End
3683,d1b4ea790abcd9d85b5f7c5e654e07bf16cc0d02ab282a22ea12d2cf7929ea3d,2018-05,E01000201,Burglary,Finchley Church End
3689,bc56bc999851828e2ae1278e2488c69b4a54c66c27dcafae6ece9511cee8d554,2018-05,E01000202,Burglary,Finchley Church End
3690,81b1b11da1f7e9cbdd232e3c4f2d1d6a5b94da7dfc16e04e165630bfda174299,2018-05,E01000202,Burglary,Finchley Church End
3691,de7b17d8f9d891eac25ef298f88c5e40b2151b625f99695ddd379a594972c900,2018-05,E01000202,Burglary,Finchley Church End
3697,ca066b201f19412585117b94010f883e421e350389fd6ac6f99ec448a7534a32,2018-05,E01000203,Burglary,Finchley Church End
3698,f0b1dd929e905b8b98cc0133dec063b8c30edf2ab9142e34de1b97726d424b90,2018-05,E01000203,Burglary,Finchley Church End
3709,77acbc13ce5facad789e1e345b1a29150b10ecc2ea5875c8b5afefb576067c8a,2018-05,E01000177,Burglary,East Finchley
3719,43e46b21bf99bf462a51ce034c8e2528ff35f4055d17fa2e57ee650762bc5aa8,2018-05,E01000179,Burglary,East Finchley
3720,5c00150ab5d94a9dcd25a779ddc86ebc099b154a92fb5a50f8f24cda6e965728,2018-05,E01000179,Burglary,East Finchley
3721,142444d2d98b8f75b684de26e203e370973fd64ed42e2d4f5b6a203fb8edb8a0,2018-05,E01000179,Burglary,East Finchley
3730,187ea51da5e47b879f3ccffad25f65afe45c86ef78c6931b18e970a64e894ddf,2018-05,E01000181,Burglary,East Finchley
3731,b6b5ad965c1c50e4c87b7cb6c177e878e46c85c25a92e164d4a5af52f6c36409,2018-05,E01000181,Burglary,East Finchley
3732,a54980be568f326b4e6375f60b95c54b1433e113c23b14060819bece115c0366,2018-05,E01000181,Burglary,East Finchley
3745,25e448f8e739dd856cd446e31a693901e5c2517bb84f5c8b534d5a1e344c59a2,2018-05,E01000182,Burglary,East Finchley
3746,c1ea2268b35f395a1a4a8e7e1377c2f462144f5f681b6f0cf920ce7db5241b7a,2018-05,E01000182,Burglary,East Finchley
3747,27a42e3cbf0b293d98263fae1680a3b5d8cef0b847c7d6584c890441c2c1849f,2018-05,E01000182,Burglary,East Finchley
3748,4fb633704160f7421e5e0ea54ce7cac6e2f9821bd428a0a9bc904e2ef2c3da9d,2018-05,E01000182,Burglary,East Finchley
3749,d4c00083f636a8a6660eed7233cbb91474b6a1b76834016cc00694231f833a90,2018-05,E01000182,Burglary,East Finchley
3750,7b8fa8d065da99c7584d3289fdc066999c1c0934d8081ed004600757793eec08,2018-05,E01000182,Burglary,East Finchley
3751,5c159c2d5b8bf59bbfda5e968c6eb3add40dbfb0b9fef81f579fa4c2bc40ac6d,2018-05,E01000182,Burglary,East Finchley
3759,577851c38fe86e3b3597c2519e79d03f036d22271d6b328d560461d7b373ba6f,2018-05,E01000185,Burglary,East Finchley
3760,c76c8967a0296f4b79ff0423e8939dbecc106b3de39099dd30ad012a1a8231af,2018-05,E01000185,Burglary,East Finchley
3793,de72b177bf8ad6e03c943def1e68e908d6891e55f8239f45f9c5e7daf00446f9,2018-05,E01000148,Burglary,Colindale
3835,63e2dd69d53b36a5335f71294d3b609632f79ef782bf5e639021890b926dec9f,2018-05,E01000155,Burglary,Colindale
3836,1f3ce03ee20ffbb2f73cfa85e7ed379e1a55a16597ebd983d2784127beee050d,2018-05,E01000155,Burglary,Colindale
3837,bb8db6326495aaa5ad0cd06639a822eee56a46135fea1d90adbb63d6a4a784a5,2018-05,E01000155,Burglary,Colindale
3893,e451df0b616e8b0bb3dcc825f24dc0a9716d2f5e4a18311a0ec328e013f4cfe1,2018-05,E01033573,Burglary,Colindale
3894,63aa172409077ea24a0af4fbb883c88d521188701a70a18f512dbe6556461dd8,2018-05,E01033573,Burglary,Colindale
3895,9431d1d386066407d5657d79b52a87d2a1428231e100492747075f3305f1ac28,2018-05,E01033573,Burglary,Colindale
3923,e75fe9c277c7b4e57a3a07aa2395d320351044c9a472f2ebcc84dc378dd0c8d7,2018-05,E01000239,Burglary,Hendon
3946,ccb6d92060c13a6379224b5943fed81ebb2964980cec06893c27c83e2a1a4844,2018-05,E01000240,Burglary,Hendon
3947,a5af84787f052bf0ff77c248e77a131dbbb24dbde55d3e2fafbecb2a0d568454,2018-05,E01000240,Burglary,Hendon
3948,abbdc3f21a58bc20f66d2488d870530a010aa1a2b90edfc2bab7b52e71287d63,2018-05,E01000240,Burglary,Hendon
3966,d937f5a1e229f199171414787259b3f381b12a61ce1d6771841a676332543136,2018-05,E01000309,Burglary,West Hendon
3978,015fca4fa5d26e94ce9155097e9c42a0c0b0e0fc8d5181161be41cb0f870dcd6,2018-05,E01000237,Burglary,Hendon
3979,6de3f76aaac2f353fd853676396f8e221328bfcb949b44e878b18e42c7604753,2018-05,E01000237,Burglary,Hendon
3993,859e3c73294c415402921bb1aa7d7649965630da2c8eb916b5356bd3b99c7e31,2018-05,E01000242,Burglary,Hendon
4002,752e4569536cd953c3310ca7fa2ec4f4001140e1ba40ff897983499d99feaeb8,2018-05,E01000243,Burglary,Hendon
4023,495a9efe11f8ecb82bd3c4606202e037a88b33ac9cf78300de5f5bc318c48ba6,2018-05,E01000244,Burglary,Hendon
4024,1bfcd5c80345d32f35d2ea87985575d6f3e65adcf582e6c5347e99ab83f150fc,2018-05,E01000244,Burglary,Hendon
4025,cee8e60adb02276402f76c2a796bea5f691a1daee20590662cb6c427aa0daefe,2018-05,E01000244,Burglary,Hendon
4026,9562d9fb75665288abdae0c80fc8996204b35fc1d8572d6579b7cde73d651e7d,2018-05,E01000244,Burglary,Hendon
4038,dee79d14ccd9462d08dc066bb5f648ed131b4e9e509a4c1a8ab6301183dd5cda,2018-05,E01000245,Burglary,Hendon
4062,33447846b9d7d207d570f663f22deb9f5e0b39178157c61fc9e0850e4183125e,2018-05,E01000314,Burglary,West Hendon
4080,2a87fe7f883cc3871631cb168ced1a9dc68248c270549fb8c944ea18b40813e5,2018-05,E01000206,Burglary,Garden Suburb
4086,3cc2f4eed0462a9360950b317b5e33ef9b52bbfb27b45bca9eed292387351c02,2018-05,E01000207,Burglary,Garden Suburb
4087,953154efaee8acbc13e2472f6a3ace5ac9dbd63e4acceb32ba6ea58839ffc7a7,2018-05,E01000207,Burglary,Garden Suburb
4108,1712d4324dbaf1fcf7c03792b61536b791a13ed66296df12917241a88b90efee,2018-05,E01000213,Burglary,Garden Suburb
4109,561e23858fe34479ba23802d68ca766cf4299c3cc91d7c2b0089d0dbe10cd40f,2018-05,E01000213,Burglary,Garden Suburb
4121,c7992cadc4dcc42cf3cf1ff0f184d4c6a306d83e69e8ef9378a957b27a7965b0,2018-05,E01000236,Burglary,Hendon
4140,e1a003eaa000ab37fc7e187af0ae3651a50adcdf63596ad3801dec07f940bf01,2018-05,E01000310,Burglary,West Hendon
4141,a328ba00a3032f179512ef08365c30414d1f5300bb25bdfd3d77474f87bcf367,2018-05,E01000310,Burglary,West Hendon
4142,9981cdb1348b4434adb80d496911ec5daee50db484c05e2d07f1c7c0c26359f6,2018-05,E01000310,Burglary,West Hendon
4153,e83d8b1cc97c00769cd05cfe2f4884f9391b296f1e8635111fe9bf7f53f90078,2018-05,E01000311,Burglary,West Hendon
4154,dfb8ab3f6f1bc3c1c4bf38658c5befccd70c978a32adc1c340a22b14532c2cfd,2018-05,E01000311,Burglary,West Hendon
4166,9815a85fbac358f7671e71af41a6c81344e4794acb9d1e19798f076c62d81d45,2018-05,E01000205,Burglary,Garden Suburb
4183,7ae017beec31d7d55faaf33f3029d6566d3ecf80b4c15adeebc0744c549e184b,2018-05,E01000209,Burglary,Garden Suburb
4192,234cd910b410dcd0e596a74ec1174f7d15bd8b4ce51844708e12112c898233b9,2018-05,E01000211,Burglary,Garden Suburb
4193,e0b293c4225e96d6d73a068510383cbe3615b12af9378b7bcbb98df83375c51c,2018-05,E01000211,Burglary,Garden Suburb
4194,f89170a90c06f849ff7b07dca06809e885d83ae340c1f5e7eb956e981a8cc4d8,2018-05,E01000211,Burglary,Garden Suburb
4210,752fb059881859ece3cec9d4fb24004f5108b983ef83273271df1d4f13caa886,2018-05,E01000212,Burglary,Garden Suburb
4215,399b5e3e763a90057c02779c2c74376be7bcaa7a2aa6b0be3f6a67d98bb2c796,2018-05,E01000216,Burglary,Golders Green
4229,d141ff5b4e7909c2945de6f455dd9cdeebdb3af1f8c24ac3bc60be64072fc670,2018-05,E01000217,Burglary,Golders Green
4235,40f8ba6bcf4cdf5557076fdcc0fbb6bf829937cf2316701b8f82d5c2b9a799b6,2018-05,E01000150,Burglary,Colindale
4236,beb74f5f6f0d84dfc02a5119bd58d0a78fb0bce4f8a2e5a1d38c9ba43256ac68,2018-05,E01000150,Burglary,Colindale
4237,ae810f7cc3bec18fe08470711a538f73028e492d5b36cd82687a493857a8b227,2018-05,E01000150,Burglary,Colindale
4246,4b1f4f99de261a0ebea4c03ca83a8b66fe0788ece0afcbded2d5d75ad60736a2,2018-05,E01000305,Burglary,West Hendon
4247,bc1ef93d152eae4e0d78bbcfb0591768a928d40121e143d4a1ef046282ed2661,2018-05,E01000305,Burglary,West Hendon
4248,589ea684fb6babf11e4c1fe922a5337de93ede1b5441dfec743d2efcab0b737a,2018-05,E01000305,Burglary,West Hendon
4271,4e0619f8fd2617a127a9e5acb8c2e9bcf4c6622193fb4bf6a99445e91139e21f,2018-05,E01000312,Burglary,West Hendon
4272,ff6cd313cb9065deb0a4631dda4fb98144dda05476f61720eadea19979d85730,2018-05,E01000312,Burglary,West Hendon
4273,b064e9960adbb20379e3ea945d2063614cf4218d00ccd74f3a7a5a1c2bd2aa34,2018-05,E01000312,Burglary,West Hendon
4285,18f403efb6b97619d879e15c6a1c837d447dc17a5df9addb4911df1ac79c56ce,2018-05,E01000313,Burglary,West Hendon
4286,4c8912289bbc672a35a55bd515a1c88b9ac284b45ca90a9bcc7bc2bdabda65a1,2018-05,E01000313,Burglary,West Hendon
4297,40d2c0f150de5e3bf3092c2471f6e16e480c0a7486b5efb345a26f00df0539eb,2018-05,E01000145,Burglary,Childs Hill
4307,4290201959bd420a967c9370663a51b91648ce4ac1d6d3bfcb166c65773904a7,2018-05,E01000215,Burglary,Golders Green
4308,118ca36664ddf659a9c3d91d2e9e380be72169a1007d240514e9d79893ec648a,2018-05,E01000215,Burglary,Golders Green
4318,b7c39163424f6984bf4ad5910d497de774c9a625654d8ddb37d78f183ea1d1be,2018-05,E01000218,Burglary,Golders Green
4319,5356fd17c4864e50166dfad05522021401a8005eba41148f3dd5d270770ccb95,2018-05,E01000218,Burglary,Golders Green
4320,b799262819aca9481fbfd32d30d3949208cce2d1061b32caee08bdad1086347c,2018-05,E01000218,Burglary,Golders Green
4321,e09d7236ec0f4f3b71bea933f564ed57bbc77e63d8752d5897389d9431f79ba2,2018-05,E01000218,Burglary,Golders Green
4335,3955c300c750d2d8b015024ce618fbfaf2f70bec8720b94013e806647d66a384,2018-05,E01000219,Burglary,Golders Green
4336,69a0139de346f4ebed4faca98a24b0e1d5f4c9003adbae1e38476f00a4b45567,2018-05,E01000219,Burglary,Golders Green
4344,d7c678c4f4ec8b727e5088d2bb086679d684e745268c5ac3b58b89f5102a388c,2018-05,E01000220,Burglary,Golders Green
4361,a5c7e2f4edb46be702987aca7d57890ba77b7d1751fcbdb5d8ff73733adedec8,2018-05,E01000135,Burglary,Childs Hill
4379,7afefa4d9a8ff5379fec9b006d9887134519fe61e98e78837785f74fab7d4a45,2018-05,E01000144,Burglary,Childs Hill
4380,a23b6d50b00a3edff9141c4b3fded1a63e7552ecbcd25348a5a03ca06e27dec3,2018-05,E01000144,Burglary,Childs Hill
4381,114a96b9f6a2f446dcd577f98a6b63fa8b10ad11709e820b7848826b968934b8,2018-05,E01000144,Burglary,Childs Hill
4382,09daffd178bcd1cf1a93e555295cc96411dc0b95b97143be3cec54dd6a889370,2018-05,E01000144,Burglary,Childs Hill
4400,59e6bae819ffdcb764e984f20b9737a7fb8221626e560e064f27384f5e420be1,2018-05,E01000146,Burglary,Childs Hill
4401,663aa8fd213715e36cf858ad3183580f1ca914c1aab4d2d73932232856584ad9,2018-05,E01000146,Burglary,Childs Hill
4433,b1088fe41ae53110af10d2c5c7e93428d02e2b5cbd4d0d73127fddd39962577d,2018-05,E01000214,Burglary,Garden Suburb
4456,b5a1a153d9b5cfd8c1c5508506154fb19153c5572f9631ff19d4261f0dc8bbc3,2018-05,E01000141,Burglary,Childs Hill
4457,0a8e258b2a42787ad182a3a4b030b8b99fad3a883464885e0a58d616a2fe578b,2018-05,E01000141,Burglary,Childs Hill
4458,ddaf293966f35221e52971fe5912fc2a98c99cba9c5a41f96e2892606e54924d,2018-05,E01000141,Burglary,Childs Hill
4459,533f94a59ce2cae00cc9996405d94db9372af48600efe1dbf0c8abf9ad8cfd06,2018-05,E01000141,Burglary,Childs Hill
4460,5e3017f9daa61d0b55a39a00affc5c22730fadf4070204c70b7ac1b8b4375e38,2018-05,E01000141,Burglary,Childs Hill
4461,2cf60bf8b2aa386e4074fdf4bb94ac22c9bb1c86b1488713f16320b8d65b3a5b,2018-05,E01000141,Burglary,Childs Hill
4509,3e10338ee37aca83498ed8a6520ed93cf5abf7b28dfa12cca546c211d8048b6f,2018-05,E01000221,Burglary,Golders Green
4510,bc30083fda295735db8ea2a59ab894e8b5e00cb3c7b7a70a40773075a96908d1,2018-05,E01000221,Burglary,Golders Green
4535,789b51f3b335f8d77f527cb80e67e9d7cdcf91b719eddf311aecb4166eaea010,2018-05,E01000223,Burglary,Golders Green
4536,5aea4ad782312172259ba525f4828b154726b91335998cc16c8f312c743a267b,2018-05,E01000223,Burglary,Golders Green
4567,b01b0451c13e4261d6619a9305043d00fea9cd045c8aa66b3a40df30562be0d5,2018-05,E01000307,Burglary,West Hendon
4568,a4e8686ea5c0ed4723d7f7764de63b452adac56b8cb5531690b7a3dcf1897833,2018-05,E01000307,Burglary,West Hendon
4569,6f9d8c843f30642af18ca2438806c66eec2badfedc8139eb361553d349847c8c,2018-05,E01000307,Burglary,West Hendon
4570,2c40a0464ac767080fd5569afd7b59a96810e7ce4dc761c0e7db2023632702f6,2018-05,E01000307,Burglary,West Hendon
4667,75d8c745726cde889e822b57c8d6c77f1033f21c9da98a4367fc161ba8a88d26,2018-05,E01000142,Burglary,Childs Hill
4668,1278edb08ddd2614abc8e2c74b8409bae3bfbe4d3f767a621ec0fa0b1a0c6165,2018-05,E01000142,Burglary,Childs Hill
4705,cb6393fb8e5380409dd16c8708153f4ca8c828538eccffa7d5ce10b8020a4f72,2018-05,E01000139,Burglary,Childs Hill
4723,51e6ef57a756649993953fa2400c474a0bf2782c84b614716654585a61230dde,2018-05,E01000140,Burglary,Childs Hill
4736,e236fa89ff5bf8535ab7f619abbdeff0528e03518643252a51097dc5bc627212,2018-05,E01000143,Burglary,Childs Hill
1939,de109da4a952faf829ffa3e10f45de38cba29c9813f9967d31d5fe6a10734247,2018-06,E01000248,Burglary,High Barnet
1940,c4bdc86f83eef68985ecee514e169ec3d6159cb76b10c15eb13b9cf6412dcf06,2018-06,E01000248,Burglary,High Barnet
1952,881f71981aca8f50a07172dda74596fe33ff94e0d90a9f2b7fb26bf9e030a641,2018-06,E01000249,Burglary,High Barnet
2004,e01f6035f334f1af3e2f781167e284a537707b7e89b4a1c9621e76ef2ea92385,2018-06,E01000293,Burglary,Underhill
2041,dba2fedf72a6b4024577c5a257057eba4e64cd12be4fca26087b8e7b3a5325bc,2018-06,E01000251,Burglary,High Barnet
2042,37a830e94ada8d041f0e2abb8e33d8f3c5fabc8a3a5ebf01c9a9149c8e65eb44,2018-06,E01000251,Burglary,High Barnet
2043,8252e55183698454e3d5ac9d7367bd6aad052f214b24682e36c634bb5121b6af,2018-06,E01000251,Burglary,High Barnet
2058,b922bcbb1d4d30ac3afc1e8086c5d4866b634e305500739f322e8cab2fa375ad,2018-06,E01000166,Burglary,East Barnet
2063,b51c510b47ae976e22b853241f2c8125eacdb81d2fa794f9f0a58b1e6a0029a6,2018-06,E01000168,Burglary,East Barnet
2075,3be674102cd772c6cb727ad27951a35382d9cb3c98eb61154e66d7aeedb525d2,2018-06,E01000172,Burglary,East Barnet
2108,9311fe6849a0401992bbdc1cd37798b3f6d54cdd61048bd121ec638c45dcca8a,2018-06,E01000288,Burglary,Underhill
2119,7404e49225083b709d219c886e32f085b51615d5b721c8118e5561c7fbf13f59,2018-06,E01000289,Burglary,Underhill
2120,06343966748102eb6271ba52d0cc4122693314d418b023703436e6bea027b8b4,2018-06,E01000289,Burglary,Underhill
2143,58a7062e0d72a02bb61deb5073f6fe7890cbcb5ecfb3ea5c4415309605ec27eb,2018-06,E01000294,Burglary,Underhill
2150,e19506f063f44a1af443b25452d072051cad84a43693d5c769ac66d3d74ac1ce,2018-06,E01000267,Burglary,Oakleigh
2163,edb055f81ce56f52f35877b4bd645555b6d25c54420302989a31a90e1927f060,2018-06,E01000268,Burglary,Oakleigh
2210,2dc8e3f99da906f49faaa8eb4e7ab8712f79d3d16f0aac15fcb872968a634e2b,2018-06,E01000171,Burglary,East Barnet
2211,2792ee054baec447d47e3cfac71b3869c362a5a19747f035c176bf7d801190be,2018-06,E01000171,Burglary,East Barnet
2237,d398a4cf85c3550059e69691a226860226864371acbb4fefeaf43e68da2eb206,2018-06,E01000173,Burglary,East Barnet
2244,0ea5dddb3288d2211491ec8d7d4a00f82d3d5786d87152c4a1bb6c79d161b7b7,2018-06,E01000174,Burglary,East Barnet
2252,d7fa7bafd9f9b9d0a7cc2fb982742f1886f66b096bc3c7dd131cfba538b24226,2018-06,E01000175,Burglary,East Barnet
2253,7bacab061be44032f9270db611a09a7a289bc377c67f96f02ca15e15c8a9ca67,2018-06,E01000175,Burglary,East Barnet
